UF_ESCOLA,ESFERA_GOVERNO,MUNICIPIO_ESCOLA,LOCALIZACAO_ESCOLA,NOME_ESCOLA,ALUNADO,TOTAL_RECEBIDO_ADESAO
MG,Estadual,SAO SEBASTIAO DO MARANHAO,Urbana,EE SANTO ANTONIO DOS ARAUJOS,75,"11,820.00"
MG,Estadual,SAO SEBASTIAO DO PARAISO,Urbana,EE BENEDITO FERREIRA CALAFIORI,25,"4,257.00"
MG,Estadual,SAO SEBASTIAO DO PARAISO,Urbana,EE CLOVIS SALGADO,60,"11,940.00"
MG,Estadual,SAO SEBASTIAO DO PARAISO,Urbana,EE COMENDADORA ANA CANDIDA DE FIGUEIREDO,100,"21,180.00"
MG,Estadual,SAO SEBASTIAO DO PARAISO,Urbana,EE COMENDADOR JOAO ALVES DE FIGUEIREDO,60,"11,940.00"
MG,Estadual,SAO SEBASTIAO DO PARAISO,Urbana,EE CORONEL JOSE CANDIDO,25,"7,095.00"
MG,Estadual,SAO SEBASTIAO DO PARAISO,Urbana,EE PARAISENSE,40,"1,656.00"
MG,Estadual,SAO SEBASTIAO DO PARAISO,Urbana,EE PAULA FRASSINETI,40,"5,544.00"
MG,Estadual,SAO SEBASTIAO DO PARAISO,Urbana,EE PROFESSORA INES MIRANDA ALMEIDA,100,"21,180.00"
MG,Estadual,SAO SEBASTIAO DO PARAISO,Urbana,EE SAO JOAO DA ESCOCIA,100,"21,180.00"
MG,Estadual,SAO SEBASTIAO DO PARAISO,Urbana,EE SAO JOSE,50,"7,074.00"
MG,Municipal,SAO SEBASTIAO DO PARAISO,Urbana,EM CAMPOS DO AMARAL,25,"7,095.00"
MG,Municipal,SAO SEBASTIAO DO PARAISO,Rural,EM DE TERMOPOLIS,40,"13,560.00"
MG,Municipal,SAO SEBASTIAO DO PARAISO,Urbana,EM FRANCISCO DANIEL,50,"4,090.00"
MG,Municipal,SAO SEBASTIAO DO PARAISO,Urbana,EM IBRANTINA AMARAL,20,"4,620.00"
MG,Municipal,SAO SEBASTIAO DO PARAISO,Rural,EM NAPOLEAO VOLPE,25,"10,455.00"
MG,Municipal,SAO SEBASTIAO DO PARAISO,Urbana,EM WULFIDA MARCOLINI,25,"7,095.00"
MG,Municipal,SAO SEBASTIAO DO PARAISO,Urbana,ESCOLA MUNICIPAL PROFESSORA MARIA DE LOURDES DIZARO,50,"11,790.00"
MG,Estadual,SAO THOME DAS LETRAS,Rural,EE DO SOBRADINHO,100,"24,165.00"
MG,Estadual,SAO THOME DAS LETRAS,Urbana,EE JOSE CRISTIANO ALVES,60,"7,164.00"
MG,Estadual,SAO TIAGO,Urbana,EE AFONSO PENA JUNIOR,120,"19,065.00"
MG,Estadual,SAO TIAGO,Urbana,EE HENRIQUE PEREIRA SANTIAGO,115,"23,805.00"
MG,Municipal,SAO TIAGO,Urbana,EM DEP JOSE ALDO DOS SANTOS,310,"52,230.00"
MG,Estadual,SAO TOMAS DE AQUINO,Urbana,EE DOUTOR TANCREDO DE ALMEIDA NEVES,50,"11,790.00"
MG,Municipal,SAO TOMAS DE AQUINO,Urbana,EM SANTO TOMAS DE AQUINO,350,"71,490.00"
MG,Estadual,SAO VICENTE DE MINAS,Urbana,EE JOSE BONIFACIO,100,"12,708.00"
MG,Municipal,SAO VICENTE DE MINAS,Urbana,EM SAO VICENTE FERRER,120,"23,880.00"
MG,Estadual,SAPUCAI-MIRIM,Urbana,EE PROFESSOR FIGUEIREDO BRANDAO,50,"7,110.00"
MG,Municipal,SARDOA,Rural,EM MONSENHOR DAVY DE ALCANTARA MIRANDA,31,"8,055.00"
MG,Municipal,SARDOA,Urbana,EM PROFESSORA MARIA NASCENTE SILVA,199,"24,255.00"
MG,Municipal,SARDOA,Rural,EM SANTO ANTONIO,233,"14,523.00"
MG,Estadual,SARZEDO,Urbana,EE JOSE PEREIRA DOS SANTOS,877,"105,813.00"
MG,Estadual,SARZEDO,Urbana,EE PROFESSOR ERNESTO CARNEIRO SANTIAGO,100,"21,180.00"
MG,Estadual,SEM-PEIXE,Urbana,EE SAO SEBASTIAO,50,"11,790.00"
MG,Municipal,SEM-PEIXE,Urbana,EM JOAQUIM VITOR DO COUTO,30,"7,170.00"
MG,Estadual,SENADOR AMARAL,Urbana,EE PROFESSORA MARIA VITORINO DE SOUZA,100,"21,180.00"
MG,Municipal,SENADOR CORTES,Rural,EM CAPITAO ANTONIO FERREIRA,36,"8,100.00"
MG,Municipal,SENADOR CORTES,Urbana,EM MAJOR JORDAO GUERRA,301,"38,421.00"
MG,Municipal,SENADOR FIRMINO,Rural,EM CIPRIANO LAGE,45,"17,235.00"
MG,Municipal,SENADOR FIRMINO,Urbana,EM JANDIRA GALINDO,116,"16,515.00"
MG,Municipal,SENADOR FIRMINO,Urbana,EM PE JACINTO TROMBERT,344,"42,840.00"
MG,Estadual,SENADOR MODESTINO GONCALVES,Urbana,EE DARCILIA GODOY,100,"21,180.00"
MG,Estadual,SENHORA DE OLIVEIRA,Urbana,EE QUINZINHO INACIO,80,"16,560.00"
MG,Estadual,SENHORA DOS REMEDIOS,Urbana,EE PADRE EGYDIO REIS,35,"5,499.00"
MG,Municipal,SERITINGA,Urbana,EM PROF MARY VIEIRA RIBEIRO SOUZA,202,"25,722.00"
MG,Municipal,SERRA DOS AIMORES,Rural,EM ANGELIM SAUDE,72,"6,010.00"
MG,Municipal,SERRA DOS AIMORES,Urbana,EM DEP CASTRO PIRES,100,"4,140.00"
MG,Municipal,SERRA DOS AIMORES,Rural,EM EUGENIA VIANA RODRIGUES,76,"6,010.00"
MG,Estadual,SERRA DO SALITRE,Urbana,EE CORNELIA REGINA,50,"11,790.00"
MG,Estadual,SERRA DO SALITRE,Urbana,EE DE ENSINO FUNDAMENTAL,100,"4,140.00"
MG,Estadual,SERRA DO SALITRE,Urbana,EE SERRA DO SALITRE,100,"12,708.00"
MG,Municipal,SERRA DO SALITRE,Urbana,EM PROF RAUL DE MELO,40,"9,240.00"
MG,Municipal,SERRA DO SALITRE,Urbana,EM SENADOR LUCIO BITTENCOURT,40,"9,240.00"
MG,Municipal,SERRA DO SALITRE,Urbana,ESCOLA MUNICIPAL DALILA LOPES DA SILVEIRA,40,"9,240.00"
MG,Municipal,SERRANOS,Urbana,EM RIBEIRO PENA,261,"32,877.00"
MG,Estadual,SERRO,Urbana,EE MESTRA VIRGINIA REIS,25,"7,095.00"
MG,Estadual,SETE LAGOAS,Urbana,EE ANTONIO FRANCISCO DE OLIVEIRA,80,"16,560.00"
MG,Estadual,SETE LAGOAS,Urbana,EE APIO SOLON CARDOSO,90,"19,110.00"
MG,Estadual,SETE LAGOAS,Urbana,EE DEPUTADO RENATO AZEREDO,60,"7,164.00"
MG,Estadual,SETE LAGOAS,Urbana,EE DOUTOR ARTHUR BERNARDES,100,"4,140.00"
MG,Estadual,SETE LAGOAS,Urbana,EE EDITE FURST,100,"21,180.00"
MG,Estadual,SETE LAGOAS,Urbana,EE GOVERNADOR JUSCELINO,60,"11,940.00"
MG,Estadual,SETE LAGOAS,Urbana,EE JULIO CESAR REIS OLIVEIRA,100,"12,708.00"
MG,Estadual,SETE LAGOAS,Urbana,EE MARIA AMANCIO,60,"11,940.00"
MG,Estadual,SETE LAGOAS,Urbana,EE MAURO FACCIO GONCALVES,40,"5,544.00"
MG,Estadual,SETE LAGOAS,Urbana,EE MODESTINO ANDRADE SOBRINHO,80,"16,560.00"
MG,Estadual,SETE LAGOAS,Urbana,EE PREFEITO ZICO PAIVA,300,"35,820.00"
MG,Estadual,SETE LAGOAS,Urbana,EE PROFESSORA ELZA MOREIRA LOPES,120,"14,328.00"
MG,Estadual,SETE LAGOAS,Urbana,EE PROFESSOR CANDIDO AZEREDO,60,"7,164.00"
MG,Estadual,SETE LAGOAS,Urbana,EE PROFESSOR JOAO FERNANDINO JUNIOR,90,"11,466.00"
MG,Estadual,SETE LAGOAS,Urbana,EE PROFESSOR ROUSSET,30,"4,302.00"
MG,Estadual,SETE LAGOAS,Urbana,EE SANTOS AZEREDO,167,"35,625.00"
MG,Estadual,SETE LAGOAS,Urbana,EE SINHA ANDRADE,40,"9,240.00"
MG,Estadual,SETE LAGOAS,Rural,EE VENCESLAU BRAS,88,"16,776.00"
MG,Municipal,SETE LAGOAS,Rural,EM ADELIA FIGUEIREDO,28,"10,500.00"
MG,Municipal,SETE LAGOAS,Urbana,EM ALIPIO MACIEL DE OLIVEIRA,150,"31,050.00"
MG,Municipal,SETE LAGOAS,Rural,EM AURETE PONTES FONSECA,120,"34,920.00"
MG,Municipal,SETE LAGOAS,Urbana,EM CLARINDO CASSIMIRO,30,"7,170.00"
MG,Municipal,SETE LAGOAS,Urbana,EM DALVA FERREIRA DINIZ,120,"23,880.00"
MG,Municipal,SETE LAGOAS,Urbana,EM DR ENIZIO ANTONIO VIANA,202,"30,915.00"
MG,Municipal,SETE LAGOAS,Urbana,EM DR MARCIO PAULINO,200,"40,440.00"
MG,Municipal,SETE LAGOAS,Rural,EM FRANCISCA FERREIRA DE AVELAR,100,"31,020.00"
MG,Municipal,SETE LAGOAS,Urbana,EM HELENA RODRIGUES BRANCO,120,"14,328.00"
MG,Municipal,SETE LAGOAS,Urbana,EM HILARIO PEREIRA DA FONSECA,150,"31,050.00"
MG,Municipal,SETE LAGOAS,Urbana,EM JOVELINO LANZA,111,"23,745.00"
MG,Municipal,SETE LAGOAS,Urbana,EM JUCA DIAS,120,"23,880.00"
MG,Municipal,SETE LAGOAS,Urbana,EM LUCAS RODRIGO,150,"31,050.00"
MG,Municipal,SETE LAGOAS,Urbana,EM MARILZA FLEURY COSTA FIGUEIREDO,120,"23,880.00"
MG,Municipal,SETE LAGOAS,Rural,EM MESTRE HERCULANO,29,"10,515.00"
MG,Municipal,SETE LAGOAS,Urbana,EM MONS MESSIAS,100,"21,180.00"
MG,Municipal,SETE LAGOAS,Urbana,EM NADIA LUCIA FERREIRA ALVES,25,"7,095.00"
MG,Municipal,SETE LAGOAS,Rural,EM PEDRO CHAVES,44,"17,220.00"
MG,Municipal,SETE LAGOAS,Urbana,EM PE TEODORO,100,"21,180.00"
MG,Municipal,SETE LAGOAS,Urbana,EM PROF EDSON ABREU,120,"23,880.00"
MG,Municipal,SETE LAGOAS,Urbana,EM PROF MARCOS VALENTINO,120,"23,880.00"
MG,Municipal,SETE LAGOAS,Urbana,EM PROF VASCO DAMIAO,100,"21,180.00"
MG,Municipal,SETE LAGOAS,Urbana,EM REGINA VITALINO BOTELHO,36,"9,180.00"
MG,Municipal,SETE LAGOAS,Rural,EM RENATO TEIXEIRA GUIMARAES,33,"13,455.00"
MG,Municipal,SETE LAGOAS,Rural,EM VIRGILIO PACHECO,28,"10,500.00"
MG,Estadual,SETUBINHA,Rural,EE DE SETUBAL,80,"17,235.00"
MG,Estadual,SETUBINHA,Rural,EE GENTIL BARBOSA SENA,105,"20,817.00"
MG,Estadual,SETUBINHA,Rural,EE MADALENA PEREIRA JORGE,25,"10,455.00"
MG,Estadual,SETUBINHA,Rural,EE SOTURNO DA MATA,135,"24,975.00"
MG,Municipal,SILVEIRANIA,Urbana,EM PIO XII,133,"23,640.00"
MG,Municipal,SILVIANOPOLIS,Urbana,COLEGIO INTEGRADO DE ESTUDO MUNICIPAL SANTA AGUEDA,380,"45,756.00"
MG,Estadual,SILVIANOPOLIS,Urbana,EE MAGALHAES CARNEIRO,100,"12,708.00"
MG,Municipal,SIMAO PEREIRA,Urbana,EM CONCEICAO APARECIDA ROSSO,106,"14,202.00"
MG,Estadual,SIMONESIA,Rural,EE DO POVOADO DE SAO VICENTE,100,"24,165.00"
MG,Estadual,SIMONESIA,Rural,EE JOVELINO DA TERRA PEREIRA,100,"18,612.00"
MG,Estadual,SIMONESIA,Urbana,EE PADRE MIGUEL,100,"16,485.00"
MG,Estadual,SIMONESIA,Urbana,EE SANTO APOLINARIO,100,"12,708.00"
MG,Estadual,SOBRALIA,Urbana,EE JOSE SEVERINO,100,"21,180.00"
MG,Estadual,SOLEDADE DE MINAS,Urbana,EE DONA MARIANA CARVALHAL COSTA,35,"9,165.00"
MG,Estadual,TABULEIRO,Urbana,EE MENELICK DE CARVALHO,40,"9,240.00"
MG,Municipal,TABULEIRO,Urbana,EM JOAO XXIII,275,"35,670.00"
MG,Estadual,TAIOBEIRAS,Urbana,EE DOUTOR JOSE AMERICANO MENDES,100,"21,180.00"
MG,Estadual,TAIOBEIRAS,Urbana,EE PRESIDENTE TANCREDO NEVES,100,"12,708.00"
MG,Estadual,TAPARUBA,Urbana,EE ORLANDO ALVES PEREIRA,60,"11,940.00"
MG,Municipal,TAQUARACU DE MINAS,Urbana,EM CARLOS SA,20,"1,380.00"
MG,Municipal,TAQUARACU DE MINAS,Urbana,ESCOLA MUNICIPAL RAIMUNDO DAS CHAGAS QUINTAO,60,"11,940.00"
MG,Estadual,TARUMIRIM,Rural,EE DO CORREGO DO BEIJA FLOR,20,"6,780.00"
MG,Estadual,TARUMIRIM,Urbana,EE PROFESSORA MARIA TEIXEIRA DA FONSECA,50,"7,095.00"
MG,Estadual,TARUMIRIM,Urbana,EE RUI BARBOSA,20,"4,620.00"
MG,Estadual,TARUMIRIM,Urbana,EE SINFRONIO BONFIM,75,"11,790.00"
MG,Estadual,TEIXEIRAS,Urbana,EE ANTONIO MOREIRA DE QUEIROZ,150,"23,790.00"
MG,Estadual,TEIXEIRAS,Urbana,EE DOUTOR MARIANO DA ROCHA,25,"7,095.00"
MG,Municipal,TEIXEIRAS,Urbana,EM MARIA SAID SCHETTINI,132,"17,028.00"
MG,Municipal,TEIXEIRAS,Urbana,EM PROFA PAULA LELIS FIALHO,57,"11,895.00"
MG,Estadual,TEOFILO OTONI,Urbana,COLEGIO TIRADENTES PMMG,80,"3,312.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE BOM JESUS,120,"21,060.00"
MG,Estadual,TEOFILO OTONI,Rural,EE DA CABECEIRA DE SAO PEDRO,100,"31,020.00"
MG,Estadual,TEOFILO OTONI,Rural,EE DE BARRA DO CEDRO,30,"10,530.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE DE ENSINO FUNDAMENTAL E MEDIO,30,"7,170.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE DEPUTADO GERALDO LANDI,20,"2,772.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE DOUTOR ANTONIO JACINTO PIMENTA,100,"12,708.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE DOUTOR LOURENCO PORTO,99,"12,699.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE DOUTOR WALDEMAR NEVES DA ROCHA,100,"21,180.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE FREI ANTELMO KROPMAN,160,"33,120.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE FREI BRAS BERTEN,150,"31,050.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE IONE LEWICK CUNHA MELO,200,"24,264.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE JOSE EXPEDITO SOUZA CAMPOS,90,"19,110.00"
MG,Estadual,TEOFILO OTONI,Rural,EE MAGID LAUAR,100,"18,612.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE PREFEITO GERMANO AUGUSTO DE SOUZA,120,"21,045.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE PRESIDENTE TANCREDO NEVES,190,"24,174.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE PROFESSOR PATRICIO FERREIRA GOMES,120,"23,880.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE SEBASTIAO RAMOS,100,"21,180.00"
MG,Estadual,TEOFILO OTONI,Urbana,EE TRISTAO DA CUNHA,100,"12,708.00"
MG,Estadual,TIMOTEO,Urbana,EE CAPITAO EGIDIO LIMA,180,"31,005.00"
MG,Estadual,TIMOTEO,Urbana,EE GETULIO VARGAS,40,"5,544.00"
MG,Estadual,TIMOTEO,Urbana,EE JOAO COTTA DE FIGUEIREDO BARCELOS,100,"21,180.00"
MG,Estadual,TIMOTEO,Urbana,EE LEONCIO DE ARAUJO,250,"52,230.00"
MG,Estadual,TIMOTEO,Urbana,EE PROFESSORA ANA LETRO STAACKS,150,"18,630.00"
MG,Estadual,TIMOTEO,Urbana,EE PROFESSORA HILDA DE ARAUJO O ZAUZA,97,"12,681.00"
MG,Estadual,TIMOTEO,Urbana,EE SAO SEBASTIAO,100,"21,180.00"
MG,Municipal,TIMOTEO,Urbana,EM ANA MOURA,140,"28,500.00"
MG,Municipal,TIMOTEO,Urbana,EM ANGELINA ALVES DE CARVALHO,143,"19,035.00"
MG,Municipal,TIMOTEO,Urbana,EM CLARINDO CARLOS MIRANDA,100,"12,708.00"
MG,Municipal,TIMOTEO,Urbana,EM DE TIMOTEO,100,"21,180.00"
MG,Municipal,TIMOTEO,Urbana,EM JOAQUIM FERREIRA DE SOUZA,100,"16,560.00"
MG,Municipal,TIMOTEO,Urbana,EM JOSE MOREIRA BOWEN,100,"16,560.00"
MG,Municipal,TIMOTEO,Urbana,EM NOVO TEMPO,100,"21,180.00"
MG,Municipal,TIMOTEO,Urbana,EM PROFA MARIA APARECIDA M PRADO,535,"64,431.00"
MG,Municipal,TIMOTEO,Urbana,EM VIRGINIA DE SOUZA REIS,200,"24,264.00"
MG,Municipal,TIMOTEO,Urbana,ESCOLA MUNICIPAL LIMOEIRO,100,"16,485.00"
MG,Municipal,TIMOTEO,Urbana,INSTITUTO MUN DE EDUCACAO TECNICA DE TIMOTEO - IMETT,100,"12,708.00"
MG,Municipal,TIRADENTES,Rural,ESCOLA MUNICIPAL CARLOS RODRIGUES DE MELO,30,"10,530.00"
MG,Municipal,TIRADENTES,Urbana,ESCOLA MUNICIPAL MARILIA DE DIRCEU,214,"44,970.00"
MG,Municipal,TIRADENTES,Urbana,ESCOLA MUNICIPAL PROFESSORA ALICE LIMA BARBOSA,91,"21,045.00"
MG,Municipal,TIRADENTES,Urbana,PRE-ESCOLAR MUNICIPAL PADRE LOURIVAL DE SALVO RIOS,25,"4,257.00"
MG,Estadual,TIROS,Urbana,EE PADRE JOSE COELHO,100,"21,180.00"
MG,Estadual,TOCANTINS,Urbana,EE PROFESSOR JOAO LOYOLA,25,"7,095.00"
MG,Municipal,TOCANTINS,Urbana,EM DESEMBARGADOR JOSE LOYOLA,113,"23,775.00"
MG,Municipal,TOCANTINS,Urbana,ESCOLA MUNICIPAL PREFEITO CORRADO ROBERTI,362,"54,810.00"
MG,Estadual,TOCOS DO MOJI,Urbana,EE JOSE TOMAS CANTUARIA JUNIOR,47,"2,445.00"
MG,Estadual,TOLEDO,Rural,EE DO BAIRRO DOS PEREIRAS,30,"6,318.00"
MG,Estadual,TOLEDO,Urbana,EE RAIMUNDO CORREA,100,"12,708.00"
MG,Estadual,TOMBOS,Urbana,EE ANTONIA MARTINS DE BARROS,75,"11,760.00"
MG,Estadual,TOMBOS,Urbana,EE ILKA CAMPOS VARGAS,100,"12,708.00"
MG,Municipal,TOMBOS,Urbana,EM SAVINA LAZARONI,51,"7,083.00"
MG,Municipal,TOMBOS,Urbana,ESCOLA MUNICIPAL EMILIO SOARES,186,"28,335.00"
MG,Municipal,TOMBOS,Urbana,ESCOLA MUNICIPAL MARIETA GUARIGLIA BRAVO,197,"40,395.00"
MG,Municipal,TRES CORACOES,Urbana,CAIC EM PROFA CANDIDA JUNQUEIRA,40,"9,240.00"
MG,Estadual,TRES CORACOES,Urbana,EE AMERICO DIAS PEREIRA,500,"60,084.00"
MG,Estadual,TRES CORACOES,Urbana,EE BUENO BRANDAO,30,"4,302.00"
MG,Estadual,TRES CORACOES,Urbana,EE GODOFREDO RANGEL,100,"12,708.00"
MG,Estadual,TRES CORACOES,Urbana,EE JORGE AVELLAR NETO,150,"31,050.00"
MG,Estadual,TRES CORACOES,Urbana,EE LUIZA GOMES LEMOS,100,"12,708.00"
MG,Estadual,TRES CORACOES,Urbana,EE MONSENHOR JOSE GUIMARAES FONSECA,100,"12,708.00"
MG,Estadual,TRES CORACOES,Urbana,EE OLIMPIA DE BRITO,145,"18,585.00"
MG,Estadual,TRES CORACOES,Urbana,EE PROFESSOR CLOVIS SALGADO,20,"2,772.00"
MG,Estadual,TRES CORACOES,Urbana,EE PROFESSOR FRANCO DA ROSA,100,"4,140.00"
MG,Municipal,TRES CORACOES,Urbana,EM CAPITAO MORBELLO VENDRAMINI,60,"11,940.00"
MG,Municipal,TRES CORACOES,Urbana,EM DONA MARIA LAURA,40,"9,240.00"
MG,Municipal,TRES CORACOES,Urbana,EM JOSE JOAQUIM ALVES PEREIRA,50,"11,790.00"
MG,Municipal,TRES CORACOES,Urbana,EM MARIA JOSE COELHO NETO,60,"11,940.00"
MG,Municipal,TRES CORACOES,Rural,EM NELSON REZENDE FONSECA,31,"13,425.00"
MG,Municipal,TRES CORACOES,Rural,EM ORLANDO REZENDE ANDRADE,55,"17,385.00"
MG,Municipal,TRES CORACOES,Urbana,EM PREF CELSO BANDA,200,"24,264.00"
MG,Municipal,TRES CORACOES,Urbana,EM PROFA MARIA EVANI GOMES TELES,100,"21,180.00"
MG,Municipal,TRES CORACOES,Urbana,EM PROFESSORA HENRIQUETA GOMES,240,"47,760.00"
MG,Municipal,TRES CORACOES,Rural,EM RIO DO PEIXE II,100,"31,020.00"
MG,Municipal,TRES CORACOES,Urbana,EM ROTARY,40,"9,240.00"
MG,Municipal,TRES CORACOES,Urbana,EM ZILAH REZENDE PINTO,50,"11,790.00"
MG,Municipal,TRES CORACOES,Urbana,ESCOLA MUNICIPAL SAGRADO CORACAO DE JESUS,40,"9,240.00"
MG,Estadual,TRES MARIAS,Urbana,EE CARLOS ALEXANDRE DE OLIVEIRA,20,"2,772.00"
MG,Estadual,TRES MARIAS,Urbana,EE JOAO GUIMARAES ROSA,25,"7,095.00"
MG,Estadual,TRES MARIAS,Urbana,EE PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIRA,100,"21,180.00"
MG,Municipal,TRES MARIAS,Urbana,EM ANTONIO FONSECA LEAL,259,"35,670.00"
MG,Municipal,TRES MARIAS,Urbana,EM CLARINDA FIRMINA ARAUJO SANTOS,217,"35,775.00"
MG,Municipal,TRES MARIAS,Urbana,EM MEMORIAL ZUMBI,193,"40,335.00"
MG,Municipal,TRES MARIAS,Urbana,EM POLICENA ALVES DE AMORIM,216,"40,320.00"
MG,Municipal,TRES MARIAS,Urbana,EM PROF JOHNSEN,146,"21,165.00"
MG,Municipal,TRES MARIAS,Urbana,EM ROSA PEDROSO DE ALMEIDA,30,"7,170.00"
MG,Municipal,TRES MARIAS,Urbana,EM VEREADOR CARLINDO NASCIMENTO GAIA,493,"60,021.00"
MG,Municipal,TRES MARIAS,Urbana,ESCOLAMUNICIPAL GERALDA MARCIA PEREIRA GONCALVES,582,"107,415.00"
MG,Municipal,TRES MARIAS,Urbana,ESCOLA MUNICIPAL IRENE CASTELO BRANCO,50,"11,790.00"
MG,Municipal,TRES MARIAS,Urbana,ESCOLA MUNICIPAL PREFEITO JOAQUIM CANDIDO GONCALVES,200,"35,700.00"
MG,Estadual,TRES PONTAS,Urbana,EE CONEGO JOSE MARIA,100,"21,180.00"
MG,Estadual,TRES PONTAS,Urbana,EE DEPUTADO TEODOSIO BANDEIRA,100,"4,140.00"
MG,Estadual,TRES PONTAS,Urbana,EE MONSENHOR JOAO BATISTA DA SILVEIRA,100,"12,708.00"
MG,Estadual,TRES PONTAS,Urbana,EE PREFEITO JACY JUNQUEIRA GAZOLA,40,"1,656.00"
MG,Estadual,TRES PONTAS,Urbana,EE PRESIDENTE TANCREDO NEVES,100,"12,708.00"
MG,Estadual,TRES PONTAS,Urbana,EE PROFESSORA MARIA AUGUSTA VIEIRA CORREA,100,"21,180.00"
MG,Estadual,TRES PONTAS,Urbana,EE PROFESSORA MARIETA DE CASTRO,30,"4,302.00"
MG,Estadual,TUMIRITINGA,Urbana,EE LUIZ DE CAMOES,60,"7,170.00"
MG,Municipal,TUMIRITINGA,Urbana,EM LAUDELINA RODRIGUES DOS SANTOS,111,"23,745.00"
MG,Municipal,TUMIRITINGA,Urbana,EM PROFA ALCINA SILVA DE MIRANDA,355,"71,565.00"
MG,Estadual,TUPACIGUARA,Urbana,EE ANA ESTERLITA ALVES,125,"28,275.00"
MG,Estadual,TUPACIGUARA,Urbana,EE BRAULINO MAMEDE,125,"28,275.00"
MG,Estadual,TUPACIGUARA,Urbana,EE CLERTAN MOREIRA DO VALE,250,"52,230.00"
MG,Estadual,TUPACIGUARA,Urbana,EE SEBASTIAO DIAS FERRAZ,110,"23,730.00"
MG,Municipal,TUPACIGUARA,Rural,EM ALVARENGA PEIXOTO,51,"17,325.00"
MG,Municipal,TUPACIGUARA,Urbana,E M FRANCISCO FERREIRA BORGES SOBRINHO,110,"23,730.00"
MG,Municipal,TUPACIGUARA,Urbana,EM FRANCISCO LOURENCO BORGES,100,"21,180.00"
MG,Municipal,TUPACIGUARA,Urbana,EM MARIA CONCEICAO BORGES,100,"21,180.00"
MG,Municipal,TUPACIGUARA,Rural,EM PAZ E AMOR,100,"10,100.00"
MG,Municipal,TUPACIGUARA,Urbana,EM SAO TARCISIO,80,"16,560.00"
MG,Estadual,TURMALINA,Urbana,EE MESTRA CELINA,100,"16,545.00"
MG,Estadual,TURMALINA,Urbana,EE PROFESSORA EDITE GOMES,40,"5,544.00"
MG,Municipal,TURMALINA,Rural,EM JOSEFINA PROCOPIO,74,"8,050.00"
MG,Municipal,TURMALINA,Rural,ESCOLA MUNICIPAL MESTRA GABRIELA,47,"5,995.00"
MG,Municipal,TURMALINA,Rural,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA,20,"4,068.00"
MG,Municipal,TURMALINA,Urbana,ESCOLA MUNICIPAL SAO JOAO BATISTA,40,"5,544.00"
MG,Estadual,TURVOLANDIA,Urbana,EE NOSSA SENHORA DA PIEDADE,60,"7,170.00"
MG,Municipal,TURVOLANDIA,Urbana,EM PE CHIQUITO,323,"59,535.00"
MG,Estadual,UBA,Urbana,EE BARAO DO RIO BRANCO,22,"4,230.00"
MG,Estadual,UBA,Urbana,EE CANDIDO MARTINS DE OLIVEIRA,75,"16,485.00"
MG,Estadual,UBA,Urbana,EE CESARIO ALVIM,100,"21,180.00"
MG,Estadual,UBA,Urbana,EE CORONEL TEIXEIRA ERVILHA,25,"4,257.00"
MG,Estadual,UBA,Urbana,EE DOUTOR JOSE JANUARIO CARNEIRO,80,"11,790.00"
MG,Estadual,UBA,Rural,EE EUNICE WEAVER,100,"18,612.00"
MG,Estadual,UBA,Urbana,EE GOVERNADOR VALADARES,60,"11,940.00"
MG,Estadual,UBA,Urbana,EE PROFESSORA MARIA LUZIA ANTUNES CALCADO,50,"11,790.00"
MG,Estadual,UBA,Urbana,EE RAUL SOARES,100,"12,708.00"
MG,Municipal,UBA,Rural,EM CORONEL ADOLFO PEIXOTO DE MELLO,84,"27,900.00"
MG,Municipal,UBA,Rural,EM DR HEITOR PEIXOTO TOLEDO,146,"34,785.00"
MG,Municipal,UBA,Urbana,EM DR JOSE CAMPOMIZZI FILHO,624,"112,080.00"
MG,Municipal,UBA,Urbana,EM DR TANUS FERES DE ANDRADE,506,"102,630.00"
MG,Municipal,UBA,Urbana,EM IRMA ANA MARIA TEIXEIRA COSTA,400,"80,880.00"
MG,Municipal,UBA,Rural,EM MERE MARIA D AQUINO,163,"52,125.00"
MG,Municipal,UBA,Urbana,EM N SRA APARECIDA,360,"64,215.00"
MG,Municipal,UBA,Rural,EM PEDRO PERON,48,"17,280.00"
MG,Municipal,UBA,Urbana,EM PROFA CONCEICAO GOMES CAPUTO,413,"83,475.00"
MG,Municipal,UBA,Rural,EM PROFA D ROSINHA,114,"34,830.00"
